product_code,deli_cost_form_cd,deli_cost_poli_no,st_amt,deli_cost_unit_qty,city_exp_deli_cost,ret_deli_cost,prepay_permit_form_cd,deli_cost_amt 
2407585889,10,0000368643,1,0,0,5000,,5000
2407586138,10,0000364289,80000,0,0,3000,,3000
2407586144,10,0000364289,80000,0,0,3000,,3000
2407586145,10,0000364289,80000,0,0,3000,,3000
2407586146,10,0000368464,30000,0,0,3000,,3000
2407586147,10,0000364289,80000,0,0,3000,,3000
2407586369,10,0000368889,30000,0,0,2500,,3000
2407586371,10,0000368889,30000,0,0,2500,,3000
2407586384,10,0000369384,0,0,0,100000,,0
2407586571,10,0000369963,30000,0,0,3000,,3000
2407586791,10,0000000001,40000,0,0,3000,,3000
2407586792,10,0000000001,40000,0,0,3000,,3000
2407586793,10,0000000001,40000,0,0,3000,,3000
2407587876,10,0000369385,0,0,0,15000,,0
2407587878,10,0000369385,0,0,0,15000,,0
2407587971,10,0000367262,0,0,0,4500,,0
2407587973,10,0000367945,100000,0,0,5000,,5000
2407588783,10,0000369384,0,0,0,100000,,0
2407588790,10,0000369384,0,0,0,100000,,0
2407588987,10,0000369384,0,0,0,100000,,0
2407588999,10,0000369384,0,0,0,100000,,0
2407589043,10,0000369385,0,0,0,15000,,0
2407589058,10,0000369385,0,0,0,15000,,0
2407589059,10,0000369385,0,0,0,15000,,0
2407589064,10,0000369385,0,0,0,15000,,0
2407589080,10,0000369385,0,0,0,15000,,0
2407589083,10,0000369385,0,0,0,15000,,0
2407589093,10,0000369385,0,0,0,15000,,0
2407589103,10,0000369385,0,0,0,15000,,0
2407589105,10,0000369385,0,0,0,15000,,0
2407589110,10,0000369385,0,0,0,15000,,0
2407589113,10,0000369385,0,0,0,15000,,0
2407589114,10,0000369385,0,0,0,15000,,0
2407589118,10,0000369385,0,0,0,15000,,0
2407589123,10,0000369385,0,0,0,15000,,0
2407589172,10,0000369384,0,0,0,100000,,0
2407589359,10,0000369384,0,0,0,100000,,0
2407589408,10,0000369384,0,0,0,100000,,0
2407589420,10,0000369384,0,0,0,100000,,0
2407589421,10,0000369384,0,0,0,100000,,0
2407589437,10,0000369384,0,0,0,100000,,0
2407589504,10,0000369384,0,0,0,100000,,0
2407589522,10,0000369384,0,0,0,100000,,0
2407589531,10,0000369384,0,0,0,100000,,0
2407589535,10,0000369384,0,0,0,100000,,0
2407589571,10,0000369384,0,0,0,100000,,0
2407589580,10,0000369384,0,0,0,100000,,0
2407589613,10,0000369384,0,0,0,100000,,0
2407589704,10,0000369384,0,0,0,100000,,0
2407589705,10,0000369384,0,0,0,100000,,0
2407589707,10,0000369384,0,0,0,100000,,0
2407589714,10,0000369384,0,0,0,100000,,0
2407589769,10,0000369384,0,0,0,100000,,0
2407589772,10,0000369384,0,0,0,100000,,0
2407589780,10,0000369384,0,0,0,100000,,0
2407589788,10,0000369384,0,0,0,100000,,0
2407589792,10,0000369384,0,0,0,100000,,0
2407589840,10,0000369384,0,0,0,100000,,0
2407589844,10,0000369384,0,0,0,100000,,0
2407589851,10,0000369384,0,0,0,100000,,0
2407589870,10,0000369384,0,0,0,100000,,0
2407589873,10,0000369384,0,0,0,100000,,0
2407589879,10,0000369384,0,0,0,100000,,0
2407589883,10,0000369384,0,0,0,100000,,0
2407589909,10,0000369384,0,0,0,100000,,0
2407589924,10,0000369384,0,0,0,100000,,0
2407589938,10,0000369384,0,0,0,100000,,0
2407589948,10,0000369384,0,0,0,100000,,0
2407590053,10,0000369384,0,0,0,100000,,0
2407590073,10,0000369384,0,0,0,100000,,0
2407590089,10,0000369384,0,0,0,100000,,0
2407590096,10,0000369384,0,0,0,100000,,0
2407590123,10,0000369384,0,0,0,100000,,0
2407590129,10,0000369384,0,0,0,100000,,0
2407590139,10,0000369384,0,0,0,100000,,0
2407590182,10,0000369384,0,0,0,100000,,0
2407590244,10,0000369384,0,0,0,100000,,0
2407590257,10,0000369384,0,0,0,100000,,0
2407590336,10,0000369384,0,0,0,100000,,0
2407590369,10,0000369384,0,0,0,100000,,0
2407590397,10,0000369384,0,0,0,100000,,0
2407590416,10,0000369384,0,0,0,100000,,0
2407590424,10,0000369384,0,0,0,100000,,0
2407590504,10,0000369384,0,0,0,100000,,0
2407590560,10,0000369384,0,0,0,100000,,0
2407590593,10,0000369384,0,0,0,100000,,0
2407590608,10,0000369384,0,0,0,100000,,0
2407590690,10,0000369384,0,0,0,100000,,0
2407590749,10,0000369384,0,0,0,100000,,0
2407590761,10,0000369384,0,0,0,100000,,0
2407590782,10,0000369384,0,0,0,100000,,0
2407590794,10,0000369384,0,0,0,100000,,0
2407590824,10,0000369384,0,0,0,100000,,0
2407590837,10,0000369384,0,0,0,100000,,0
2407590916,10,0000369384,0,0,0,100000,,0
2407590920,10,0000369384,0,0,0,100000,,0
2407590944,10,0000369384,0,0,0,100000,,0
2407591004,10,0000369384,0,0,0,100000,,0
2407591012,10,0000369384,0,0,0,100000,,0
2407591040,10,0000367945,100000,0,0,5000,,5000
2407591041,10,0000367945,100000,0,0,5000,,5000
2407591043,10,0000367945,100000,0,0,5000,,5000
2407591044,10,0000367945,100000,0,0,5000,,5000
2407591045,10,0000367945,100000,0,0,5000,,5000
2407591078,10,0000369384,0,0,0,100000,,0
2407591104,10,0000369384,0,0,0,100000,,0
2407591142,10,0000369384,0,0,0,100000,,0
2407591223,10,0000369384,0,0,0,100000,,0
2407591238,10,0000369384,0,0,0,100000,,0
2407591244,10,0000369384,0,0,0,100000,,0
2407591286,10,0000369384,0,0,0,100000,,0
2407591370,10,0000369384,0,0,0,100000,,0
2407591390,10,0000369384,0,0,0,100000,,0
2407591423,10,0000369384,0,0,0,100000,,0
2407591428,10,0000369384,0,0,0,100000,,0
2407591515,10,0000369384,0,0,0,100000,,0
2407591533,10,0000369384,0,0,0,100000,,0
2407591553,10,0000369384,0,0,0,100000,,0
2407591556,10,0000369384,0,0,0,100000,,0
2407591586,10,0000369384,0,0,0,100000,,0
2407591622,10,0000369384,0,0,0,100000,,0
2407591726,10,0000369384,0,0,0,100000,,0
2407591740,10,0000369384,0,0,0,100000,,0
2407591765,10,0000369384,0,0,0,100000,,0
2407591829,10,0000369384,0,0,0,100000,,0
2407591832,10,0000369384,0,0,0,100000,,0
2407591848,10,0000369384,0,0,0,100000,,0
2407591880,10,0000369384,0,0,0,100000,,0
2407591950,10,0000369384,0,0,0,100000,,0
2407591965,10,0000364482,50000,0,0,6000,,6000
2407591987,10,0000369384,0,0,0,100000,,0
2407592007,10,0000369384,0,0,0,100000,,0
2407592109,10,0000369384,0,0,0,100000,,0
2407592214,10,0000369384,0,0,0,100000,,0
2407592215,10,0000369384,0,0,0,100000,,0
2407592217,10,0000369384,0,0,0,100000,,0
2407592229,10,0000369384,0,0,0,100000,,0
2407592242,10,0000369384,0,0,0,100000,,0
2407592248,10,0000369384,0,0,0,100000,,0
2407592345,10,0000369384,0,0,0,100000,,0
2407592350,10,0000369384,0,0,0,100000,,0
2407592372,10,0000000001,40000,0,0,3000,,3000
2407592373,10,0000000001,40000,0,0,3000,,3000
2407592375,10,0000000001,40000,0,0,3000,,3000
2407592382,10,0000369384,0,0,0,100000,,0
2407592384,10,0000369384,0,0,0,100000,,0
2407592387,10,0000369384,0,0,0,100000,,0
2407592406,10,0000369384,0,0,0,100000,,0
2407592413,10,0000369384,0,0,0,100000,,0
2407592428,10,0000000001,40000,0,0,3000,,3000
2407592429,10,0000000001,40000,0,0,3000,,3000
2407592447,10,0000000001,40000,0,0,3000,,3000
2407592448,10,0000000001,40000,0,0,3000,,3000
2407592449,10,0000000001,40000,0,0,3000,,3000
2407592472,10,0000364482,50000,0,0,6000,,6000
2407592473,10,0000364482,50000,0,0,6000,,6000
2407592502,10,0000369384,0,0,0,100000,,0
2407592525,10,0000368487,100000,0,0,3000,,3000
2407592528,10,0000368487,100000,0,0,3000,,3000
2407592535,10,0000368487,100000,0,0,3000,,3000
2407592558,10,0000369384,0,0,0,100000,,0
2407592595,10,0000368224,50000,0,0,3000,,3000
2407592597,10,0000369321,30000,0,0,2500,,2500
2407592614,10,0000369384,0,0,0,100000,,0
2407592689,10,0000369321,30000,0,0,2500,,2500
2407592695,10,0000369072,0,0,0,8000,,0
2407592930,10,0000370408,0,0,0,0,,0
2407592931,10,0000369217,0,0,0,3000,,3000
2407592935,10,0000370411,30000,0,0,3000,,3000
2407592999,10,0000370408,0,0,0,0,,0
2407593000,10,0000370411,30000,0,0,3000,,3000
2407593022,10,0000369384,0,0,0,100000,,0
2407593087,10,0000000001,40000,0,0,3000,,3000
2407593109,10,0000000001,40000,0,0,3000,,3000
2407593114,10,0000000001,40000,0,0,3000,,3000
2407593127,10,0000370411,30000,0,0,3000,,3000
2407593128,10,0000370408,0,0,0,0,,0
2407593131,10,0000367545,50000,0,0,3000,,3000
2407593133,10,0000368530,30000,0,0,2500,,2500
2407593134,10,0000370408,0,0,0,0,,0
2407593137,10,0000370408,0,0,0,0,,0
2407593145,10,0000369384,0,0,0,100000,,0
2407593211,10,0000369384,0,0,0,100000,,0
2407593298,10,0000370408,0,0,0,0,,0
2407593299,10,0000370408,0,0,0,0,,0
2407593306,10,0000368529,30000,0,0,2500,,2500
2407593361,10,0000000001,40000,0,0,3000,,3000
2407593593,10,0000369384,0,0,0,100000,,0
2407593616,10,0000369384,0,0,0,100000,,0
2407593641,10,0000369384,0,0,0,100000,,0
2407593683,10,0000369384,0,0,0,100000,,0
2407593691,10,0000369384,0,0,0,100000,,0
2407593723,10,0000370068,0,0,0,100000,,0
2407593726,10,0000363960,150000,0,0,3000,,3000
2407593735,10,0000000001,40000,0,0,3000,,3000
2407593736,10,0000000001,40000,0,0,3000,,3000
2407593905,10,0000369384,0,0,0,100000,,0
2407593968,10,0000369384,0,0,0,100000,,0
2407593973,10,0000369384,0,0,0,100000,,0
2407593979,10,0000000001,40000,0,0,3000,,3000
2407593980,10,0000000001,40000,0,0,3000,,3000
2407593981,10,0000000001,40000,0,0,3000,,3000
2407593982,10,0000000001,40000,0,0,3000,,3000
2407593983,10,0000000001,40000,0,0,3000,,3000
2407593984,10,0000000001,40000,0,0,3000,,3000
2407593985,10,0000000001,40000,0,0,3000,,3000
2407593987,10,0000000001,40000,0,0,3000,,3000
2407593988,10,0000000001,40000,0,0,3000,,3000
2407593998,10,0000369384,0,0,0,100000,,0
2407593999,10,0000369384,0,0,0,100000,,0
2407594001,10,0000369384,0,0,0,100000,,0
2407594005,10,0000369384,0,0,0,100000,,0
2407594006,10,0000369384,0,0,0,100000,,0
2407594010,10,0000369384,0,0,0,100000,,0
2407594044,10,0000368816,50000,0,0,4000,,4000
2407594102,10,0000368446,50000,0,0,3000,,3000
2407594106,10,0000368446,50000,0,0,3000,,3000
2407594114,10,0000368658,20,0,0,4000,,4000
2407594115,10,0000368658,20,0,0,4000,,4000
2407594116,10,0000368658,20,0,0,4000,,4000
2407594117,10,0000368658,20,0,0,4000,,4000
2407594197,10,0000369384,0,0,0,100000,,0
2407594269,10,0000369384,0,0,0,100000,,0
2407594843,10,0000369384,0,0,0,100000,,0
2407594848,10,0000369384,0,0,0,100000,,0
2407594849,10,0000369384,0,0,0,100000,,0
2407594863,10,0000369384,0,0,0,100000,,0
2407594873,10,0000369384,0,0,0,100000,,0
2407595214,10,0000369384,0,0,0,100000,,0
2407595536,10,0000369384,0,0,0,100000,,0
2407595586,10,0000369384,0,0,0,100000,,0
2407596143,10,0000369384,0,0,0,100000,,0
2407596178,10,0000369384,0,0,0,100000,,0
2407596179,10,0000369384,0,0,0,100000,,0
2407596294,10,0000369384,0,0,0,100000,,0
2407596295,10,0000369384,0,0,0,100000,,0
2407596296,10,0000369384,0,0,0,100000,,0
2407596351,10,0000369384,0,0,0,100000,,0
2407597013,10,0000369384,0,0,0,100000,,0
2407597392,10,0000369384,0,0,0,100000,,0
2407598641,10,0000369384,0,0,0,100000,,0
2407598650,10,0000369384,0,0,0,100000,,0
2407598767,10,0000369384,0,0,0,100000,,0
2407598908,10,0000369217,0,0,0,3000,,3000
2407598915,10,0000369217,0,0,0,3000,,3000
2407598916,10,0000369217,0,0,0,3000,,3000
2407598954,10,0000368104,100000,0,0,3500,,3500
2407598956,10,0000368104,100000,0,0,3500,,3500
2407598957,10,0000368104,100000,0,0,3500,,3500
2407598973,10,0000000001,40000,0,0,3000,,3000
2407598975,10,0000000001,40000,0,0,3000,,3000
2407599026,10,0000369027,0,0,0,8000,,0
2407599037,10,0000369027,0,0,0,8000,,0
2407599038,10,0000368206,30000,0,0,3000,,3000
2407599040,10,0000369027,0,0,0,8000,,0
2407599041,10,0000369027,0,0,0,8000,,0
2407599042,10,0000369027,0,0,0,8000,,0
2407599067,10,0000000001,40000,0,0,3000,,3000
2407599083,10,0000370344,70000,0,0,3500,,3500
2407599085,10,0000370344,70000,0,0,3500,,3500
2407599086,10,0000368206,30000,0,0,3000,,3000
2407599092,10,0000367021,50000,0,0,3000,,3000
2407599096,10,0000369133,30000,0,0,3000,,3000
2407599188,10,0000369384,0,0,0,100000,,0
2407599218,10,0000369133,30000,0,0,3000,,3000
2407599219,10,0000369133,30000,0,0,3000,,3000
2407599222,10,0000370344,70000,0,0,3500,,3500
2407599237,10,0000370344,70000,0,0,3500,,3500
2407599249,10,0000370344,70000,0,0,3500,,3500
2407599250,10,0000000001,40000,0,0,3000,,3000
2407599254,10,0000000001,40000,0,0,3000,,3000
2407599275,10,0000369384,0,0,0,100000,,0
2407599324,10,0000370344,70000,0,0,3500,,3500
2407599334,10,0000000001,40000,0,0,3000,,3000
2407599338,10,0000000001,40000,0,0,3000,,3000
2407599350,10,0000000001,40000,0,0,3000,,3000
2407599352,10,0000000001,40000,0,0,3000,,3000
2407599368,10,0000000001,40000,0,0,3000,,3000
2407599450,10,0000369044,1,0,0,5000,,5000
2407599457,10,0000369044,1,0,0,5000,,5000
2407599476,10,0000367523,30000,0,0,2500,,2500
2407599505,10,0000369005,30000,0,0,2500,,2500
2407599692,10,0000369384,0,0,0,100000,,0
2407599697,10,0000369384,0,0,0,100000,,0
2407599700,10,0000369384,0,0,0,100000,,0
2407599706,10,0000369384,0,0,0,100000,,0
2407599711,10,0000369384,0,0,0,100000,,0
2407599718,10,0000369384,0,0,0,100000,,0
2407599721,10,0000369384,0,0,0,100000,,0
2407599723,10,0000369384,0,0,0,100000,,0
2407599725,10,0000369384,0,0,0,100000,,0
2407599726,10,0000369384,0,0,0,100000,,0
2407599727,10,0000369384,0,0,0,100000,,0
2407599729,10,0000369384,0,0,0,100000,,0
2407599732,10,0000369384,0,0,0,100000,,0
2407599733,10,0000369384,0,0,0,100000,,0
2407599738,10,0000369384,0,0,0,100000,,0
2407599748,10,0000369384,0,0,0,100000,,0
2407599750,10,0000369384,0,0,0,100000,,0
2407599757,10,0000369384,0,0,0,100000,,0
2407599758,10,0000369384,0,0,0,100000,,0
2407599762,10,0000369384,0,0,0,100000,,0
2407599763,10,0000369384,0,0,0,100000,,0
2407599764,10,0000369384,0,0,0,100000,,0
2407599775,10,0000369384,0,0,0,100000,,0
2407599779,10,0000369384,0,0,0,100000,,0
2407599781,10,0000369384,0,0,0,100000,,0
2407599782,10,0000369384,0,0,0,100000,,0
2407599784,10,0000369384,0,0,0,100000,,0
2407599785,10,0000369384,0,0,0,100000,,0
2407599792,10,0000369384,0,0,0,100000,,0
2407599805,10,0000369384,0,0,0,100000,,0
2407599813,10,0000369384,0,0,0,100000,,0
2407599814,10,0000369384,0,0,0,100000,,0
2407599815,10,0000369384,0,0,0,100000,,0
2407599816,10,0000369384,0,0,0,100000,,0
2407599817,10,0000369384,0,0,0,100000,,0
2407599818,10,0000369384,0,0,0,100000,,0
2407599821,10,0000369384,0,0,0,100000,,0
2407599826,10,0000369384,0,0,0,100000,,0
2407599828,10,0000369384,0,0,0,100000,,0
2407599829,10,0000369384,0,0,0,100000,,0
2407599830,10,0000369384,0,0,0,100000,,0
2407599832,10,0000369384,0,0,0,100000,,0
2407599838,10,0000369384,0,0,0,100000,,0
2407599839,10,0000369384,0,0,0,100000,,0
2407599844,10,0000369384,0,0,0,100000,,0
2407599846,10,0000369384,0,0,0,100000,,0
2407599847,10,0000369384,0,0,0,100000,,0
2407599849,10,0000369384,0,0,0,100000,,0
2407599854,10,0000369384,0,0,0,100000,,0
2407599859,10,0000369384,0,0,0,100000,,0
2407599860,10,0000369384,0,0,0,100000,,0
2407599867,10,0000369384,0,0,0,100000,,0
2407599868,10,0000369384,0,0,0,100000,,0
2407599878,10,0000369384,0,0,0,100000,,0
2407599882,10,0000369384,0,0,0,100000,,0
2407599883,10,0000369384,0,0,0,100000,,0
2407599884,10,0000369384,0,0,0,100000,,0
2407599885,10,0000369384,0,0,0,100000,,0
2407599886,10,0000369384,0,0,0,100000,,0
2407599890,10,0000369384,0,0,0,100000,,0
2407599895,10,0000369384,0,0,0,100000,,0
2407599896,10,0000369384,0,0,0,100000,,0
2407599908,10,0000000001,40000,0,0,3000,,3000
2407599909,10,0000000001,40000,0,0,3000,,3000
2407599910,10,0000000001,40000,0,0,3000,,3000
2407599917,10,0000000001,40000,0,0,3000,,3000
2407599918,10,0000369384,0,0,0,100000,,0
2407599919,10,0000369384,0,0,0,100000,,0
2407599920,10,0000369384,0,0,0,100000,,0
2407599925,10,0000369384,0,0,0,100000,,0
2407599926,10,0000369384,0,0,0,100000,,0
2407599927,10,0000369384,0,0,0,100000,,0
2407599928,10,0000369384,0,0,0,100000,,0
2407599929,10,0000369384,0,0,0,100000,,0
2407599930,10,0000369384,0,0,0,100000,,0
2407599932,10,0000369384,0,0,0,100000,,0
2407599933,10,0000369384,0,0,0,100000,,0
2407599934,10,0000369384,0,0,0,100000,,0
2407599935,10,0000369384,0,0,0,100000,,0
2407599936,10,0000369384,0,0,0,100000,,0
2407599938,10,0000369384,0,0,0,100000,,0
2407599946,10,0000369384,0,0,0,100000,,0
2407599947,10,0000369384,0,0,0,100000,,0
2407599950,10,0000369384,0,0,0,100000,,0
2407599952,10,0000369384,0,0,0,100000,,0
2407599953,10,0000369384,0,0,0,100000,,0
2407599954,10,0000369384,0,0,0,100000,,0
2407599955,10,0000369384,0,0,0,100000,,0
2407599956,10,0000369384,0,0,0,100000,,0
2407599957,10,0000369384,0,0,0,100000,,0
2407599958,10,0000369384,0,0,0,100000,,0
2407599959,10,0000369384,0,0,0,100000,,0
2407599960,10,0000369384,0,0,0,100000,,0
2407599961,10,0000369384,0,0,0,100000,,0
2407599971,10,0000369384,0,0,0,100000,,0
2407599972,10,0000369384,0,0,0,100000,,0
2407599980,10,0000369384,0,0,0,100000,,0
2407599982,10,0000369384,0,0,0,100000,,0
2407600039,10,0000000001,40000,0,0,3000,,3000
2407600057,10,0000000001,40000,0,0,3000,,3000
2407600061,10,0000000001,40000,0,0,3000,,3000
2407600065,10,0000000001,40000,0,0,3000,,3000
2407600067,10,0000000001,40000,0,0,3000,,3000
2407600068,10,0000000001,40000,0,0,3000,,3000
2407600069,10,0000368548,0,0,0,6000,,0
2407600072,10,0000369866,50000,0,0,6000,,3000
2407600073,10,0000369866,50000,0,0,6000,,3000
2407600074,10,0000369866,50000,0,0,6000,,3000
2407600075,10,0000369866,50000,0,0,6000,,3000
2407600076,10,0000369866,50000,0,0,6000,,3000
2407600077,10,0000369866,50000,0,0,6000,,3000
2407600078,10,0000369866,50000,0,0,6000,,3000
2407600079,10,0000369866,50000,0,0,6000,,3000
2407600080,10,0000369866,50000,0,0,6000,,3000
2407600081,10,0000369866,50000,0,0,6000,,3000
2407600082,10,0000369866,50000,0,0,6000,,3000
2407600083,10,0000369866,50000,0,0,6000,,3000
2407600084,10,0000368563,20000,0,0,2500,,2500
2407600130,10,0000369384,0,0,0,100000,,0
2407600194,10,0000367523,30000,0,0,2500,,2500
2407600205,10,0000367523,30000,0,0,2500,,2500
2407600235,10,0000367523,30000,0,0,2500,,2500
2407600236,10,0000367523,30000,0,0,2500,,2500
2407600269,10,0000369133,30000,0,0,3000,,3000
2407600271,10,0000369133,30000,0,0,3000,,3000
2407600272,10,0000369133,30000,0,0,3000,,3000
2407600273,10,0000369133,30000,0,0,3000,,3000
2407600274,10,0000369133,30000,0,0,3000,,3000
2407600275,10,0000369133,30000,0,0,3000,,3000
2407600277,10,0000370345,50000,0,0,3000,,3000
2407600279,10,0000367523,30000,0,0,2500,,2500
2407600300,10,0000369384,0,0,0,100000,,0
2407600519,10,0000367262,0,0,0,4500,,0
2407600520,10,0000367262,0,0,0,4500,,0
2407600535,10,0000000001,40000,0,0,3000,,3000
2407600680,10,0000000001,40000,0,0,3000,,3000
2407601309,10,0000369384,0,0,0,100000,,0
2407601341,10,0000369384,0,0,0,100000,,0
2407601405,10,0000369384,0,0,0,100000,,0
2407601485,10,0000369027,0,0,0,8000,,0
2407601531,10,0000369384,0,0,0,100000,,0
2407602070,10,0000369384,0,0,0,100000,,0
2407602424,10,0000369384,0,0,0,100000,,0
2407603287,10,0000369384,0,0,0,100000,,0
2407603291,10,0000369384,0,0,0,100000,,0
2407603463,10,0000369384,0,0,0,100000,,0
2407603621,10,0000369384,0,0,0,100000,,0
2407604235,10,0000369384,0,0,0,100000,,0
2407604293,10,0000369384,0,0,0,100000,,0
2407605000,10,0000369384,0,0,0,100000,,0
2407605399,10,0000369384,0,0,0,100000,,0
2407605559,10,0000369384,0,0,0,100000,,0
2407605581,10,0000369384,0,0,0,100000,,0
2407605810,10,0000369384,0,0,0,100000,,0
2407606091,10,0000369384,0,0,0,100000,,0
2407606200,10,0000368143,100000,0,0,3000,,3000
2407606202,10,0000369864,70000,0,0,1950,,1950
2407606203,10,0000369864,70000,0,0,1950,,1950
2407606204,10,0000369864,70000,0,0,1950,,1950
2407606210,10,0000369864,70000,0,0,1950,,1950
2407606211,10,0000369864,70000,0,0,1950,,1950
2407606212,10,0000369864,70000,0,0,1950,,1950
2407606216,10,0000369864,70000,0,0,1950,,1950
2407606228,10,0000369864,70000,0,0,1950,,1950
2407606237,10,0000369864,70000,0,0,1950,,1950
2407606238,10,0000369864,70000,0,0,1950,,1950
2407606239,10,0000369864,70000,0,0,1950,,1950
2407606240,10,0000369864,70000,0,0,1950,,1950
2407606241,10,0000369864,70000,0,0,1950,,1950
2407606245,10,0000369864,70000,0,0,1950,,1950
2407606246,10,0000369864,70000,0,0,1950,,1950
2407606248,10,0000369864,70000,0,0,1950,,1950
2407606249,10,0000369864,70000,0,0,1950,,1950
2407606250,10,0000369864,70000,0,0,1950,,1950
2407606251,10,0000369864,70000,0,0,1950,,1950
2407606253,10,0000369864,70000,0,0,1950,,1950
2407606254,10,0000369864,70000,0,0,1950,,1950
2407606257,10,0000369864,70000,0,0,1950,,1950
2407606259,10,0000369864,70000,0,0,1950,,1950
2407606260,10,0000369864,70000,0,0,1950,,1950
2407606261,10,0000369864,70000,0,0,1950,,1950
2407606262,10,0000369864,70000,0,0,1950,,1950
2407606263,10,0000369864,70000,0,0,1950,,1950
2407606264,10,0000369864,70000,0,0,1950,,1950
2407606265,10,0000369864,70000,0,0,1950,,1950
2407606275,50,0000369171,0,0,0,0,,0
2407606277,50,0000369171,0,0,0,0,,0
2407606422,10,0000369384,0,0,0,100000,,0
2407606546,10,0000369384,0,0,0,100000,,0
2407606576,10,0000369384,0,0,0,100000,,0
2407606593,10,0000369384,0,0,0,100000,,0
2407606872,10,0000369384,0,0,0,100000,,0
2407606873,10,0000369384,0,0,0,100000,,0
2407606874,10,0000369384,0,0,0,100000,,0
2407607026,10,0000369384,0,0,0,100000,,0
2407607029,10,0000369384,0,0,0,100000,,0
2407607153,10,0000369384,0,0,0,100000,,0
2407607202,10,0000369384,0,0,0,100000,,0
2407607210,10,0000369384,0,0,0,100000,,0
2407607216,10,0000369384,0,0,0,100000,,0
2407607232,10,0000369384,0,0,0,100000,,0
2407607252,10,0000369384,0,0,0,100000,,0
2407607308,10,0000369384,0,0,0,100000,,0
2407607348,10,0000369384,0,0,0,100000,,0
2407607431,10,0000369384,0,0,0,100000,,0
2407607675,10,0000369384,0,0,0,100000,,0
2407607872,10,0000369384,0,0,0,100000,,0
2407607874,10,0000369384,0,0,0,100000,,0
2407607875,10,0000369384,0,0,0,100000,,0
2407607919,10,0000369384,0,0,0,100000,,0
2407608635,10,0000369384,0,0,0,100000,,0
2407608915,10,0000369384,0,0,0,100000,,0
2407608942,10,0000369384,0,0,0,100000,,0
2407608946,10,0000369384,0,0,0,100000,,0
2407608954,10,0000369384,0,0,0,100000,,0
2407608960,10,0000369384,0,0,0,100000,,0
2407608967,10,0000369384,0,0,0,100000,,0
2407608972,10,0000369384,0,0,0,100000,,0
2407608978,10,0000369384,0,0,0,100000,,0
2407608986,10,0000369384,0,0,0,100000,,0
2407609047,10,0000369384,0,0,0,100000,,0
2407609180,10,0000369384,0,0,0,100000,,0
2407609181,10,0000369384,0,0,0,100000,,0
2407609182,10,0000369384,0,0,0,100000,,0
2407609183,10,0000369384,0,0,0,100000,,0
2407609184,10,0000369384,0,0,0,100000,,0
2407609186,10,0000369384,0,0,0,100000,,0
2407609742,10,0000369384,0,0,0,100000,,0
2407609755,10,0000369384,0,0,0,100000,,0
2407609773,10,0000369384,0,0,0,100000,,0
2407609833,10,0000369384,0,0,0,100000,,0
2407609907,10,0000369384,0,0,0,100000,,0
2407609922,10,0000369384,0,0,0,100000,,0
2407610097,10,0000369384,0,0,0,100000,,0
2407610160,10,0000369384,0,0,0,100000,,0
2407610254,10,0000369384,0,0,0,100000,,0
2407610356,10,0000369384,0,0,0,100000,,0
2407610390,10,0000369384,0,0,0,100000,,0
2407610550,10,0000369384,0,0,0,100000,,0
2407610572,10,0000369384,0,0,0,100000,,0
2407610791,10,0000369384,0,0,0,100000,,0
2407610888,10,0000369385,0,0,0,15000,,0
2407610920,10,0000369384,0,0,0,100000,,0
2407610985,10,0000369384,0,0,0,100000,,0
2407610986,10,0000369384,0,0,0,100000,,0
2407611046,10,0000369384,0,0,0,100000,,0
2407611163,10,0000369384,0,0,0,100000,,0
2407611213,10,0000369384,0,0,0,100000,,0
2407611906,10,0000369384,0,0,0,100000,,0
2407612072,10,0000369384,0,0,0,100000,,0
2407612080,10,0000369384,0,0,0,100000,,0
2407612300,10,0000369384,0,0,0,100000,,0
2407612319,10,0000369384,0,0,0,100000,,0
2407612556,10,0000369384,0,0,0,100000,,0
2407612589,10,0000369384,0,0,0,100000,,0
2407613073,10,0000369384,0,0,0,100000,,0
2407613091,10,0000369384,0,0,0,100000,,0
2407613094,10,0000369384,0,0,0,100000,,0
2407613166,10,0000369384,0,0,0,100000,,0
2407613364,10,0000369384,0,0,0,100000,,0
2407613377,10,0000369384,0,0,0,100000,,0
2407613381,10,0000369384,0,0,0,100000,,0
2407613472,10,0000369384,0,0,0,100000,,0
2407613473,10,0000369384,0,0,0,100000,,0
2407613571,10,0000367523,30000,0,0,2500,,2500
2407613576,10,0000367523,30000,0,0,2500,,2500
2407613619,50,0000369171,0,0,0,0,,0
2407613621,50,0000369171,0,0,0,0,,0
2407613624,50,0000369171,0,0,0,0,,0
2407613625,50,0000369171,0,0,0,0,,0
2407613633,10,0000369210,50000,0,0,2500,,2500
2407613635,50,0000369171,0,0,0,0,,0
2407613717,10,0000369384,0,0,0,100000,,0
2407613818,50,0000369171,0,0,0,0,,0
2407613820,50,0000369171,0,0,0,0,,0
2407613823,50,0000369171,0,0,0,0,,0
2407613825,50,0000369171,0,0,0,0,,0
2407614154,10,0000368487,100000,0,0,3000,,3000
2407614322,10,0000369384,0,0,0,100000,,0
2407614698,10,0000369384,0,0,0,100000,,0
2407614862,10,0000367523,30000,0,0,2500,,2500
2407614990,10,0000369384,0,0,0,100000,,0
2407615082,10,0000368529,30000,0,0,2500,,2500
2407615083,10,0000368529,30000,0,0,2500,,2500
